Nombre del Sujeto Obligado:,Alcaldía Tlalpan
Formato:,Obra pública o servicios
Periodo:,
ID,FECHA CREACION, FECHA MODIFICACION,"EJERCICIO","FECHA DE INICIO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","FECHA DE TÉRMINO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","DENOMINACIÓN DE LA OBRA O SERVICIOS RELACIONADOS","NÚMERO DE CONTRATO","FECHA DEL CONTRATO","MONTO TOTAL DE LA OBRA O SERVICIOS RELACIONADOS","TIPO DE VIALIDAD","NOMBRE DE VIALIDAD","NÚMERO EXTERIOR","NÚMERO INTERIOR  EN SU CASO","TIPO DE ASENTAMIENTO HUMANO","NOMBRE DEL ASENTAMIENTO HUMANO","CLAVE DE LA LOCALIDAD","NOMBRE DE LA LOCALIDAD","CLAVE DE LA DEMARCACIÓN TERRITORIAL O MUINICIPIO","NOMBRE DE LA DEMARCACIÓN TERRITORIAL O MUNICIPIO","CLAVE DE LA ENTIDAD FEDERATIVA","NOMBRE DE LA ENTIDAD FEDERATIVA","CÓDIGO POSTAL","FECHA DE INICIO","FECHA DE TÉRMINO","SUJETO OBLIGADO ORDENADOR DE LA OBRA","SUJETO OBLIGADO RESPONSABLE DE LA OBRA","NOMBRE DEL PROVEEDOR  CONTRATISTA O PERSONA FÍSICA","HIPERVÍNCULO MECANISMOS DE VIGILANCIA DE LA OBRA","HIPERVÍNCULO ESTUDIOS IMPACTO AMBIENTAL Y SÍSMICOS","ÁREA(S) RESPONSABLE(S) DE LA INFORMACIÓN","FECHA DE VALIDACIÓN","FECHA DE ACTUALIZACIÓN","NOTA"
40540123,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA REHABILITACION DE LAS REDES DE DRENAJE EN LAS SIGUIENTES COLONIAS: 5.- ISIDRO FABELA, 8.- CHIMILLI, 9.- PEDREGAL DE SAN NICOLAS 1RA. SECCION, 10.- PEDREGAL DE SAN NICOLAS 2A. SECCION, 11.- PEDREGAL DE SAN NICOLAS 3RA. SECCION, 12.- PEDREGAL DE SAN NICOLAS 4A. SECCION, 13.- LOMAS HIDALGO, 15.- ARBOLEDAS DEL SUR, 18.- GUADALUPE TLALPAN","ATL-ADS-024-L-SOH-034-20","22/09/2020","215496.12","Avenida","TETIZ ENTRE SINANCHE Y CHEMAX","0","0","Colonia","PEDREGAL DE SAN NICOLÁS 1A SECCIÓN","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14100","23/09/2020","31/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","SANAI LUIGUI EPIGMENIO BARRERA PÉREZ","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540174,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA CONSTRUCCIÓN Y AMPLIACIÓN DE LA INFRAESTRUCTURA DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 7.- CULTURA MAYA","ATL-ADS-026-L-SOH-036-20","22/09/2020","229007.4","Calle","HOPELCHEN (LIMITE DE CALLE) ENTRE AV. FERROCARRIL CUERNAVACA Y CALLE TEPAKAN.","0","0","Colonia","CULTURA MAYA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14230","23/09/2020","31/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","SUPERVISORA Y CONSTRUCTORA HOSO, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540327,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA CONSTRUCCIÓN Y AMPLIACIÓN DE BANQUETAS EN LA COL.: 1.- BOSQUES DEL PEDREGAL.","ATL-ADS-011-L-SOB-019-20","31/08/2020","68702","Calle","BOSQUES","0","0","Colonia","BOSQUES DEL PEDREGAL","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14738","02/09/2020","10/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","LTS ARQUITECTURA E INGENIERÍA, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540034,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA EL DESAZOLVE DE LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- PUEBLO SAN ANDRES TOTOLTEPEC, 2.- SANTA URSULA XITLA, 3.- CANTERA PUENTE DE PIEDRA, 4.- LA JOYA, 5.- TLALPAN CENTRO, 6.- TORIELLO GUERRA, 7.- ISIDRO FABELA, 8.- PUEBLO QUIETO.","ATL-ADS-013-L-SOH-016-20","01/09/2020","92593.95","Calle","XONTEPEC ENTRE AV. RENATO LEDUC Y CALZ. DE TLALPAN","0","0","Colonia","TORIELLO GUERRA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14050","03/09/2020","01/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","DOLORES SAGRERO  MUNGUIA","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40539941,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA REHABILTACIÓN DE LA RED DE AGUA POTABLE EN DIVERSAS UBICACIONES DE LA ALCALDÍA TLALPAN: 5.- PRIMAVERA, 6.- LOMAS DE PADIERNA, 7.- CULTURA MAYA","ATL-ADS-012-L-SOH-017-20","26/08/2020","10922347","Calle","POMUCH ENTRE SINANCHE Y CHEMAX","0","0","Colonia","LOMAS DE PADIERNA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14240","28/09/2020","10/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","PECMAY INGENIERIA, S.A. DE C.V","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540085,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","OBRA DE DESAZOLVE DE LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- PUEBLO SAN ANDRES TOTOLTEPEC, 2.- SANTA URSULA XITLA, 3.- CANTERA PUENTE DE PIEDRA, 4.- LA JOYA, 5.- TLALPAN CENTRO, 6.- TORIELLO GUERRA, 7.- ISIDRO FABELA, 8.- PUEBLO QUIETO.","ATL-LP-012-L-OH-021-20","02/09/2020","1886588.74","Calle","PUENTE DE PIEDRA ENTRE CALLE CUAUHTEMOC Y SILLON DE MZA","0","0","Colonia","TORIELLO GUERRA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14050","03/09/2020","01/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","OMIVAL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540133,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA REHABILITACION DE LAS REDES DE DRENAJE EN LAS SIGUIENTES COLONIAS: 5.- ISIDRO FABELA, 8.- CHIMILLI, 9.- PEDREGAL DE SAN NICOLAS 1RA. SECCION, 10.- PEDREGAL DE SAN NICOLAS 2A. SECCION, 11.- PEDREGAL DE SAN NICOLAS 3RA. SECCION, 12.- PEDREGAL DE SAN NICOLAS 4A. SECCION, 13.- LOMAS HIDALGO, 15.- ARBOLEDAS DEL SUR, 18.- GUADALUPE TLALPAN","ATL-ADS-024-L-SOH-034-20","22/09/2020","215496.12","Calle","HALACHO ESQUINA  FERROCARRIL CUERNAVACA","0","0","Colonia","PEDREGAL DE SAN NICOLÁS 1A SECCIÓN","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14100","23/09/2020","31/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","SANAI LUIGUI EPIGMENIO BARRERA PÉREZ","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40539992,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA CONSTRUCCIÓN Y REHABILITACIÓN DE RESUMIDEROS EN LAS SIGUIENTES COLONIAS: 6.-TORRES DE PADIERNA, 7.-HÉROES DE PADIERNA, 8.-PUEBLO SAN ANDRÉS TOTOLTEPEC, 9.-PEDREGAL DE SAN NICOLÁS 2A SECCIÓN","ATL-ADS-007-L-SOH-014-20","17/08/2020","270518.26","Calle","KINCHIL ENTRE HALACHO Y TENOSIQUE","0","0","Colonia","HÉROES DE PADIERNA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14200","19/08/2020","31/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","PECMAY INGENIERIA, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540088,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","OBRA DE DESAZOLVE DE LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- PUEBLO SAN ANDRES TOTOLTEPEC, 2.- SANTA URSULA XITLA, 3.- CANTERA PUENTE DE PIEDRA, 4.- LA JOYA, 5.- TLALPAN CENTRO, 6.- TORIELLO GUERRA, 7.- ISIDRO FABELA, 8.- PUEBLO QUIETO.","ATL-LP-012-L-OH-021-20","02/09/2020","1886588.74","Calle","3 PTE. ENTRE PERIFERICO SUR","0","0","Colonia","ISIDRO FABELA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14030","03/09/2020","01/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","OMIVAL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540288,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","“SUPERVISIÓN PARA CONSTRUIR Y MEJORAR EN 3 PLANTELES EDUCATIVOS DE NIVEL BÁSICO EN: JARDINES DE NIÑOS: 9.- FELIPE SANTIAGO XICOTENCATL AV. PERGOLEROS NO. 40, PUEBLO SAN PEDRO MARTIR, ESCUELAS PRIMARIAS: 11.-ESTADO DE QUERERTARO, AV. SANTA ÚRSULA NO. 22, COL. SANTA ÚRSULA XITLA, 16.-HÉROES DE CHAPULTEPEC, OTOMIES Y TEPEHUANOS COL. TLALCOLIGÍA”.","ATL-ADS-001-L-SOB-002-20","05/08/2020","204740.94","Avenida","AV. SANTA ÚRSULA","22","0","Colonia","SANTA ÚRSULA XITLA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14420","07/08/2020","29/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","JULIO CESAR HERNÁNDEZ GARCÍA","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","27/10/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40539949,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA LA REHABILITACIÓN A LA RED DE AGUA POTABLE  EN DIVERSAS UBICACIONES DE LA ALCALDÍA TLALPAN: 3.- PUEBLO SANTA URSULA XITLA","ATL-ADS-014-L-SOH-024-20","08/09/2020","24243799","Calle","PANTEÓN  ENTRE HERMENEGILDO GALEANA Y CAMINO A SANTA URSULA","0","0","Pueblo","SANTA URSULA XITLA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14420","10/09/2020","23/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","SUPERVISIONES Y CONTRUCCIONES HOSO, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540190,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","REHABILITACION DE LAS REDES DE DRENAJE, EN LAS SIGUIENTES COLONIAS: 5.- ISIDRO FABELA, 8.- CHIMILLI, 9.- PEDREGAL DE SAN NICOLAS 1a. SECCION, 10.- PEDREGAL DE SAN NICOLAS 2a. SECCION, 11.- PEDREGAL DE SAN NICOLAS 3a. SECCION, 12.- PEDREGAL DE SAN NICOLAS 4a. SECCION, 13.- LOMAS HIDALGO, 15.- ARBOLEDAS DEL SUR, 18.- GUADALUPE TLALPAN","ATL-LP-021-L-OH-050-20","30/09/2020","3731460","Calle","2A NORTE ESQUINA 2A OTE.","0","0","Colonia","ISIDRO FABELA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14030","01/10/2020","29/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","DEMJU ARQUITECTURA DE INGENIERÍA, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540291,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","“SUPERVISION PARA CONSTRUIR Y MEJORAR EN 4 PLANTELES EDUCATIVOS DEL NIVEL BASICO EN: JARDINES DE NIÑOS: 8.-XOCHIPILCO, PROL. 5 DE MAYO NO. 172, COL. SAN PEDRO MÁRTIR, PRIMARIAS: 10.-EFRÉN NUÑEZ MATA, QUERÉTARO NO. 45, COL. MIGUEL HIDALGO 1ª. SECCIÓN, 14.-ESTADO DE SAN LUIS POTOSÍ, SAN JUAN BOSCO, COL. SAN LORENZO HUIPULCO Y 20.-PROFRESOR SÓSTENES CHAPA NIETO, CAMELIA, SAN JUAN TEPEXIMILPA”.","ATL-ADS-002-L-SOB-003-20","05/08/2020","210916.59","Calle","QUERÉTARO","45","0","Colonia","MIGUEL HIDALGO 1 SECC.","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14260","07/08/2020","29/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","CO-ARCH CONSTRUYENDO CON ARQUITECTOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/10/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540000,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","SUPERVISIÓN PARA EL DESAZOLVE DE LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- PUEBLO SAN ANDRES TOTOLTEPEC, 2.- SANTA URSULA XITLA, 3.- CANTERA PUENTE DE PIEDRA, 4.- LA JOYA, 5.- TLALPAN CENTRO, 6.- TORIELLO GUERRA, 7.- ISIDRO FABELA, 8.- PUEBLO QUIETO.","ATL-ADS-013-L-SOH-016-20","01/09/2020","92593.95","Calle","MIRAFLORES DESDE CALZ. PRINCIPAL DEL HEROICO COLEGIO MILITAR  HASTA CAMINO ANTIGUO A XOCHIMILCO","0","0","Pueblo","PUEBLO SAN ANDRÉS TOTOLTEPEC","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14400","03/09/2020","01/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","DOLORES SAGRERO  MUNGUIA","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40539955,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","REHABILITACIÓN A LA RED DE AGUA POTABLE EN DIVERSAS UBICACIONES DE LA ALCALDÍA TLALPAN: 3.- PUEBLO SANTA URSULA XITLA","ATL-LP-014-L-OH-027-20","11/09/2020","455830246","Calle","HERMENEGILDO GALEANA ENTRE PANTEÓN Y FRANCISCO I. MADERO","0","0","Pueblo","SANTA URSULA XITLA","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14420","15/09/2020","13/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","PEREZ Y RAMÍREZ CONSTRUCCIONES Y SERVICIOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40540052,"18/03/21","18/03/21","2020","01/07/2020","30/09/2020","OBRA DE DESAZOLVE DE LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- PUEBLO SAN ANDRES TOTOLTEPEC, 2.- SANTA URSULA XITLA, 3.- CANTERA PUENTE DE PIEDRA, 4.- LA JOYA, 5.- TLALPAN CENTRO, 6.- TORIELLO GUERRA, 7.- ISIDRO FABELA, 8.- PUEBLO QUIETO.","ATL-LP-012-L-OH-021-20","02/09/2020","1886588.74","Calle","MIRADOR 4 ENTRE CALLE MIRADORES Y CAMINO ANTIGUO A XOCHIMILCO","0","0","Pueblo","PUEBLO SAN ANDRÉS TOTOLTEPEC","12","AlCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14400","03/09/2020","01/11/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","OMIVAL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/contraloria/denuncia.php","http://repositoriotlalpan.gob.mx.808/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","30/09/2020","30/09/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
40541219,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.-HÉROES DE PADIERNA, 2.-TORRES DE PADIERNA.","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","CALKINI (ENTRE CONCAL Y MAXCANU)","S/N","S/N","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLÍS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541223,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.-HÉROES DE PADIERNA, 2.-TORRES DE PADIERNA.","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","SACALUM ESQUINA TIXCOCOB","S/N","S/N","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLÍS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541217,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.-HÉROES DE PADIERNA, 2.-TORRES DE PADIERNA.","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","HUEHUETAN ESQUINA TEKAL","S/N","S/N","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLÍS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541218,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.-HÉROES DE PADIERNA, 2.-TORRES DE PADIERNA.","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","PICHUCALCO ESQUINA HOCABA","S/N","S/N","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLÍS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
